time,latitude,longitude,depth,species_nr,scientific_name,common_name,length_fish,number_seen
2014-08-07T00:00:00Z,26.609,-80.0221,23.9,221,Serranus baldwini,lantern bass,4,1
2014-08-21T00:00:00Z,26.59467,-80.0232,22.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-21T00:00:00Z,26.59467,-80.0232,22.6,227,Calamus calamus,saucereye porgy,11,3
2014-08-21T00:00:00Z,26.59467,-80.0232,22.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.59427,-80.0234,21.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.59332,-80.0231,22.3,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-21T00:00:00Z,26.59293,-80.0231,22.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.59293,-80.0231,22.6,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-21T00:00:00Z,26.59332,-80.0231,22.3,238,Canthigaster rostrata,sharpnose puffer,7,1
2014-08-21T00:00:00Z,26.59293,-80.0231,22.6,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-08-21T00:00:00Z,26.59293,-80.0231,22.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-21T00:00:00Z,26.59332,-80.0231,22.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.59332,-80.0231,22.3,238,Canthigaster rostrata,sharpnose puffer,4,4
2014-08-04T00:00:00Z,26.48452,-80.0406,19.8,223,Serranus tigrinus,harlequin bass,8,1
2014-08-04T00:00:00Z,26.48452,-80.0406,19.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-04T00:00:00Z,26.48452,-80.0406,19.8,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-23T00:00:00Z,26.45058,-80.0474,16.5,223,Serranus tigrinus,harlequin bass,7,1
2014-06-23T00:00:00Z,26.45058,-80.0474,16.5,223,Serranus tigrinus,harlequin bass,6,1
2014-06-23T00:00:00Z,26.45058,-80.0474,16.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-23T00:00:00Z,26.4509,-80.0473,17.1,238,Canthigaster rostrata,sharpnose puffer,3,2
2014-08-04T00:00:00Z,26.41777,-80.0503,19.2,232,Sphyraena barracuda,great barracuda,72,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,227,Calamus calamus,saucereye porgy,18,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,222,Serranus tabacarius,tobaccofish,7,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,221,Serranus baldwini,lantern bass,5,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-04T00:00:00Z,26.41777,-80.0503,19.2,238,Canthigaster rostrata,sharpnose puffer,5,5
2014-08-04T00:00:00Z,26.41777,-80.0503,19.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-04T00:00:00Z,26.41825,-80.0504,20.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,232,Sphyraena barracuda,great barracuda,60,1
2014-07-08T00:00:00Z,26.25088,-80.0653,16.5,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-07-08T00:00:00Z,26.25088,-80.0653,16.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,212,Hypoplectrus unicolor,butter hamlet,9,1
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,212,Hypoplectrus unicolor,butter hamlet,12,2
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,238,Canthigaster rostrata,sharpnose puffer,4,4
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-08T00:00:00Z,26.25088,-80.0653,16.5,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-07-08T00:00:00Z,26.25088,-80.0655,15.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-23T00:00:00Z,26.22942,-80.06918,14.9,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-23T00:00:00Z,26.22987,-80.06918,17.1,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-23T00:00:00Z,26.22987,-80.06918,17.1,244,Urobatis jamaicensis,yellow stingray,30,1
2014-10-23T00:00:00Z,26.22987,-80.06918,17.1,212,Hypoplectrus unicolor,butter hamlet,6,2
2014-06-20T00:00:00Z,26.2151,-80.07158,16.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-06-20T00:00:00Z,26.21545,-80.0716,18.3,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-20T00:00:00Z,26.2151,-80.07158,16.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-06-19T00:00:00Z,26.19638,-80.0718,15.7,238,Canthigaster rostrata,sharpnose puffer,4,3
2014-10-21T00:00:00Z,26.17655,-80.0732,22.4,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-21T00:00:00Z,26.17655,-80.0732,22.4,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-21T00:00:00Z,26.17655,-80.0732,22.4,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-15T00:00:00Z,26.16268,-80.0773,19.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-07-15T00:00:00Z,26.16315,-80.0772,19.8,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-15T00:00:00Z,26.16268,-80.0773,19.5,238,Canthigaster rostrata,sharpnose puffer,5,4
2014-07-15T00:00:00Z,26.16268,-80.0773,19.5,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-15T00:00:00Z,26.16315,-80.0772,19.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-07-15T00:00:00Z,26.16315,-80.0772,19.8,238,Canthigaster rostrata,sharpnose puffer,5,4
2014-07-15T00:00:00Z,26.139,-80.07957,19.5,238,Canthigaster rostrata,sharpnose puffer,5,4
2014-07-15T00:00:00Z,26.13947,-80.0796,18.3,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-07-15T00:00:00Z,26.13947,-80.0796,18.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-15T00:00:00Z,26.139,-80.07957,19.5,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-15T00:00:00Z,26.139,-80.07957,19.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-15T00:00:00Z,26.13947,-80.0796,18.3,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-07-15T00:00:00Z,26.139,-80.07957,19.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-07-15T00:00:00Z,26.13947,-80.0796,18.3,223,Serranus tigrinus,harlequin bass,8,1
2014-07-15T00:00:00Z,26.13747,-80.0789,20.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-09-12T00:00:00Z,26.06382,-80.08495,21.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-09-12T00:00:00Z,26.06382,-80.08495,21.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-09-12T00:00:00Z,26.06327,-80.08473,22.4,224,Serranus tortugarum,chalk bass,4,2
2014-09-12T00:00:00Z,26.06382,-80.08495,21.3,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-09-12T00:00:00Z,26.06382,-80.08495,21.3,212,Hypoplectrus unicolor,butter hamlet,10,1
2014-07-11T00:00:00Z,26.05538,-80.0853,23.2,223,Serranus tigrinus,harlequin bass,8,1
2014-07-11T00:00:00Z,26.05592,-80.0852,22.9,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-11T00:00:00Z,26.05538,-80.0853,23.2,238,Canthigaster rostrata,sharpnose puffer,6,2
2014-07-11T00:00:00Z,26.05592,-80.0852,22.9,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-11T00:00:00Z,26.05538,-80.0853,23.2,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-11T00:00:00Z,26.05538,-80.0853,23.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-11T00:00:00Z,26.05538,-80.0853,23.2,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-07-11T00:00:00Z,26.05362,-80.0866,15.7,238,Canthigaster rostrata,sharpnose puffer,4,3
2014-07-11T00:00:00Z,26.05362,-80.0866,15.7,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-07-11T00:00:00Z,26.05403,-80.0865,15.5,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-07-11T00:00:00Z,26.05403,-80.0865,15.5,238,Canthigaster rostrata,sharpnose puffer,4,3
2014-07-11T00:00:00Z,26.05362,-80.0866,15.7,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-24T00:00:00Z,26.02287,-80.086,23,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-06-24T00:00:00Z,26.02287,-80.086,23,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-24T00:00:00Z,26.00457,-80.087,21.8,224,Serranus tortugarum,chalk bass,4,1
2014-06-24T00:00:00Z,26.00457,-80.087,21.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-24T00:00:00Z,26.00427,-80.0868,23.3,238,Canthigaster rostrata,sharpnose puffer,5,4
2014-06-24T00:00:00Z,26.00427,-80.0868,23.3,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-24T00:00:00Z,26.00457,-80.087,21.8,238,Canthigaster rostrata,sharpnose puffer,5,5
2014-06-24T00:00:00Z,26.00427,-80.0868,23.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-06-24T00:00:00Z,26.00457,-80.087,21.8,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-24T00:00:00Z,26.00427,-80.0868,23.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-24T00:00:00Z,26.00427,-80.0868,23.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-24T00:00:00Z,26.00457,-80.087,21.8,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-11T00:00:00Z,25.97582,-80.08717,29,249,Halichoeres cyanocephalus,yellowcheek wrasse,20,1
2014-07-11T00:00:00Z,25.97627,-80.08717,27.6,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-07-11T00:00:00Z,25.97582,-80.08717,29,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-07-11T00:00:00Z,25.97582,-80.08717,29,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-11T00:00:00Z,25.97582,-80.08717,29,238,Canthigaster rostrata,sharpnose puffer,2,1
2014-07-11T00:00:00Z,25.97627,-80.08717,27.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-04T00:00:00Z,25.91898,-80.0879,19.5,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-08-04T00:00:00Z,25.91935,-80.0881,19.4,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-04T00:00:00Z,25.91935,-80.0881,19.4,238,Canthigaster rostrata,sharpnose puffer,5,4
2014-08-04T00:00:00Z,25.91935,-80.0881,19.4,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-28T00:00:00Z,25.90625,-80.08817,15.7,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-28T00:00:00Z,25.90625,-80.08817,15.7,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-28T00:00:00Z,25.90625,-80.08817,15.7,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-28T00:00:00Z,25.90614,-80.08766,18.9,232,Sphyraena barracuda,great barracuda,100,2
2014-08-28T00:00:00Z,25.90614,-80.08766,18.9,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-07T00:00:00Z,25.87653,-80.08713,25.3,248,Bodianus pulchellus,spotfin hogfish,15,1
2014-08-07T00:00:00Z,25.87653,-80.08713,25.3,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-07T00:00:00Z,25.87653,-80.08713,25.3,238,Canthigaster rostrata,sharpnose puffer,10,1
2014-08-07T00:00:00Z,25.87154,-80.08797,22.7,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-08-07T00:00:00Z,25.87154,-80.08797,22.7,238,Canthigaster rostrata,sharpnose puffer,6,3
2014-08-07T00:00:00Z,25.87154,-80.08797,22.7,238,Canthigaster rostrata,sharpnose puffer,6,7
2014-08-07T00:00:00Z,25.87154,-80.08797,22.7,223,Serranus tigrinus,harlequin bass,9,1
2014-08-07T00:00:00Z,25.87123,-80.08847,22.1,238,Canthigaster rostrata,sharpnose puffer,8,1
2014-08-07T00:00:00Z,25.87123,-80.08847,22.1,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-07-18T00:00:00Z,25.84083,-80.08721,19.2,223,Serranus tigrinus,harlequin bass,7,1
2014-07-18T00:00:00Z,25.84083,-80.08721,19.2,238,Canthigaster rostrata,sharpnose puffer,6,9
2014-07-18T00:00:00Z,25.84083,-80.08721,19.2,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-07-18T00:00:00Z,25.8404,-80.08723,19.2,238,Canthigaster rostrata,sharpnose puffer,6,2
2014-07-18T00:00:00Z,25.84083,-80.08721,19.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-18T00:00:00Z,25.8404,-80.08723,19.2,227,Calamus calamus,saucereye porgy,18,1
2014-10-20T00:00:00Z,25.8036,-80.08708,20.4,224,Serranus tortugarum,chalk bass,4,1
2014-10-20T00:00:00Z,25.8036,-80.08708,20.4,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-20T00:00:00Z,25.80335,-80.08663,18.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-20T00:00:00Z,25.8036,-80.08708,20.4,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-10-20T00:00:00Z,25.79013,-80.08793,15.1,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-20T00:00:00Z,25.79013,-80.08793,15.1,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-10-20T00:00:00Z,25.78963,-80.08822,14,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-20T00:00:00Z,25.79013,-80.08793,15.1,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-20T00:00:00Z,25.78963,-80.08822,14,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-10-20T00:00:00Z,25.77391,-80.0873,20.4,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-10-20T00:00:00Z,25.77391,-80.0873,20.4,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-10-20T00:00:00Z,25.77347,-80.08727,20.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-20T00:00:00Z,25.77347,-80.08727,20.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-10-20T00:00:00Z,25.77347,-80.08727,20.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-17T00:00:00Z,25.76852,-80.08928,12.5,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-10-17T00:00:00Z,25.76855,-80.08878,14.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-10-17T00:00:00Z,25.76855,-80.08878,14.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-10-17T00:00:00Z,25.76852,-80.08928,12.5,212,Hypoplectrus unicolor,butter hamlet,8,1
2014-10-17T00:00:00Z,25.76852,-80.08928,12.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,221,Serranus baldwini,lantern bass,5,1
2014-08-22T00:00:00Z,26.39325,-80.0514,23.2,221,Serranus baldwini,lantern bass,4,1
2014-08-22T00:00:00Z,26.39325,-80.0514,23.2,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,238,Canthigaster rostrata,sharpnose puffer,4,4
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-22T00:00:00Z,26.39325,-80.0514,23.2,222,Serranus tabacarius,tobaccofish,4,2
2014-08-22T00:00:00Z,26.39325,-80.0514,23.2,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,224,Serranus tortugarum,chalk bass,7,11
2014-08-22T00:00:00Z,26.3949,-80.0516,21.3,224,Serranus tortugarum,chalk bass,6,3
2014-08-22T00:00:00Z,26.3893,-80.052,22.4,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-22T00:00:00Z,26.38962,-80.0522,20.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-22T00:00:00Z,26.3893,-80.052,22.4,238,Canthigaster rostrata,sharpnose puffer,6,3
2014-08-22T00:00:00Z,26.38962,-80.0522,20.6,222,Serranus tabacarius,tobaccofish,6,2
2014-06-12T00:00:00Z,26.33078,-80.0583,16.6,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-06-12T00:00:00Z,26.33078,-80.0583,16.6,238,Canthigaster rostrata,sharpnose puffer,3,2
2014-06-06T00:00:00Z,26.29738,-80.06137,16.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-06-06T00:00:00Z,26.29673,-80.0616,14.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-06T00:00:00Z,26.29738,-80.06137,16.2,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-06-06T00:00:00Z,26.29738,-80.06137,16.2,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-06-06T00:00:00Z,26.29673,-80.0616,14.5,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-06-06T00:00:00Z,26.29738,-80.06137,16.2,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-06T00:00:00Z,26.29738,-80.06137,16.2,223,Serranus tigrinus,harlequin bass,8,1
2014-06-06T00:00:00Z,26.28485,-80.06232,14.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-06-06T00:00:00Z,26.2847,-80.06168,15.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-08T00:00:00Z,26.26387,-80.0643,14.9,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-08T00:00:00Z,26.26427,-80.0643,15.1,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-08T00:00:00Z,26.26387,-80.0643,14.9,232,Sphyraena barracuda,great barracuda,70,2
2014-07-08T00:00:00Z,26.26387,-80.0643,14.9,223,Serranus tigrinus,harlequin bass,7,1
2014-07-08T00:00:00Z,26.26387,-80.0643,14.9,243,Sphoeroides spengleri,bandtail puffer,7,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,221,Serranus baldwini,lantern bass,5,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,238,Canthigaster rostrata,sharpnose puffer,2,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,221,Serranus baldwini,lantern bass,4,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,223,Serranus tigrinus,harlequin bass,5,1
2014-08-05T00:00:00Z,26.65442,-80.0207,16.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-05T00:00:00Z,26.65442,-80.0209,14.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-05T00:00:00Z,26.65442,-80.0209,14.6,238,Canthigaster rostrata,sharpnose puffer,2,1
2014-08-05T00:00:00Z,26.65442,-80.0209,14.6,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,221,Serranus baldwini,lantern bass,4,1
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,221,Serranus baldwini,lantern bass,5,1
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,238,Canthigaster rostrata,sharpnose puffer,3,4
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-07T00:00:00Z,26.64178,-80.0207,18.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2014-08-07T00:00:00Z,26.64168,-80.0212,14.8,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-08-08T00:00:00Z,26.60208,-80.0235,18.1,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-08T00:00:00Z,26.60208,-80.0235,18.1,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-08T00:00:00Z,26.60208,-80.0235,18.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2014-08-08T00:00:00Z,26.60208,-80.0235,18.1,238,Canthigaster rostrata,sharpnose puffer,3,3
2014-08-08T00:00:00Z,26.6025,-80.0236,16.3,238,Canthigaster rostrata,sharpnose puffer,4,3
2014-08-08T00:00:00Z,26.58862,-80.0244,16.9,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-08T00:00:00Z,26.58862,-80.0244,16.9,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-08T00:00:00Z,26.58862,-80.0244,16.9,238,Canthigaster rostrata,sharpnose puffer,6,2
2014-08-08T00:00:00Z,26.58892,-80.0246,16.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-08T00:00:00Z,26.58892,-80.0246,16.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-08T00:00:00Z,26.58892,-80.0246,16.3,238,Canthigaster rostrata,sharpnose puffer,4,6
2014-08-21T00:00:00Z,26.58503,-80.0243,17.5,238,Canthigaster rostrata,sharpnose puffer,6,4
2014-08-21T00:00:00Z,26.58503,-80.0243,17.5,238,Canthigaster rostrata,sharpnose puffer,7,1
2014-08-21T00:00:00Z,26.58532,-80.0243,18.7,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-07T00:00:00Z,26.58162,-80.0238,25.5,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-08-07T00:00:00Z,26.58175,-80.0236,26.7,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-07T00:00:00Z,26.58175,-80.0236,26.7,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-07T00:00:00Z,26.58175,-80.0236,26.7,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.52543,-80.0326,16.8,238,Canthigaster rostrata,sharpnose puffer,3,2
2014-08-21T00:00:00Z,26.52543,-80.0326,16.8,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.52198,-80.0321,19.1,248,Bodianus pulchellus,spotfin hogfish,4,1
2014-08-21T00:00:00Z,26.52223,-80.032,19.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-21T00:00:00Z,26.52223,-80.032,19.5,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-21T00:00:00Z,26.52223,-80.032,19.5,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-22T00:00:00Z,26.52057,-80.032,14.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-22T00:00:00Z,26.48943,-80.0374,19.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-08-22T00:00:00Z,26.48943,-80.0374,19.8,248,Bodianus pulchellus,spotfin hogfish,7,1
2014-08-22T00:00:00Z,26.49012,-80.0378,23.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-22T00:00:00Z,26.48943,-80.0374,19.8,243,Sphoeroides spengleri,bandtail puffer,10,1
2014-08-22T00:00:00Z,26.49012,-80.0378,23.2,212,Hypoplectrus unicolor,butter hamlet,6,1
2014-08-04T00:00:00Z,26.4765,-80.0435,18.6,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-04T00:00:00Z,26.4765,-80.0435,18.6,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-08-04T00:00:00Z,26.47583,-80.0437,20,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-08-04T00:00:00Z,26.47583,-80.0437,20,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-08-04T00:00:00Z,26.47583,-80.0437,20,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-06-23T00:00:00Z,26.45102,-80.0445,23.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-06-23T00:00:00Z,26.45102,-80.0445,23.6,238,Canthigaster rostrata,sharpnose puffer,6,1
2014-06-23T00:00:00Z,26.45117,-80.0447,22.6,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-23T00:00:00Z,26.45102,-80.0445,23.6,238,Canthigaster rostrata,sharpnose puffer,6,3
2014-06-23T00:00:00Z,26.44932,-80.0449,23.5,248,Bodianus pulchellus,spotfin hogfish,20,1
2014-06-23T00:00:00Z,26.44932,-80.0449,23.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-06-23T00:00:00Z,26.43133,-80.0489,16.8,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-08-22T00:00:00Z,26.40228,-80.0517,18,238,Canthigaster rostrata,sharpnose puffer,5,3
2014-08-22T00:00:00Z,26.40228,-80.0517,18,238,Canthigaster rostrata,sharpnose puffer,7,1
2014-08-22T00:00:00Z,26.40275,-80.0518,16.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-08-22T00:00:00Z,26.40228,-80.0517,18,222,Serranus tabacarius,tobaccofish,10,1
2014-08-22T00:00:00Z,26.40275,-80.0518,16.6,238,Canthigaster rostrata,sharpnose puffer,7,1
2014-08-22T00:00:00Z,26.40275,-80.0518,16.6,238,Canthigaster rostrata,sharpnose puffer,4,2
2014-08-22T00:00:00Z,26.40228,-80.0517,18,223,Serranus tigrinus,harlequin bass,10,1
2014-06-19T00:00:00Z,26.1832,-80.0711,25,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-06-19T00:00:00Z,26.18122,-80.0712,26.8,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-06-05T00:00:00Z,25.97325,-80.09025,18.9,238,Canthigaster rostrata,sharpnose puffer,7,1
2014-06-05T00:00:00Z,25.97373,-80.09018,18.9,238,Canthigaster rostrata,sharpnose puffer,3,1
2014-06-05T00:00:00Z,25.97325,-80.09025,18.9,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-07-09T00:00:00Z,26.31978,-80.058,23.3,238,Canthigaster rostrata,sharpnose puffer,5,2
2014-07-09T00:00:00Z,26.3201,-80.0578,23,224,Serranus tortugarum,chalk bass,4,1
2014-07-09T00:00:00Z,26.3201,-80.0578,23,238,Canthigaster rostrata,sharpnose puffer,4,1
2014-07-09T00:00:00Z,26.31978,-80.058,23.3,243,Sphoeroides spengleri,bandtail puffer,11,1
2014-07-09T00:00:00Z,26.3201,-80.0578,23,238,Canthigaster rostrata,sharpnose puffer,5,1
2014-07-09T00:00:00Z,26.31978,-80.058,23.3,249,Halichoeres cyanocephalus,yellowcheek wrasse,30,1
